Timestamp,transactions-per-second
2020-04-24 18:00:00,4.01666666666667
2020-04-25 11:30:00,3.31666666666667
2020-04-26 05:00:00,2.36666666666667
2020-04-26 22:30:00,2.1
2020-04-27 16:00:00,4.06666666666667
2020-04-28 09:30:00,3.5
2020-04-29 03:00:00,2.56666666666667
2020-04-29 20:30:00,4.08333333333333
2020-04-30 14:00:00,4.28333333333333
2020-05-01 07:30:00,3.51666666666667
2020-05-02 01:00:00,2.5
2020-05-02 18:30:00,4
2020-05-03 12:00:00,3.23333333333333
2020-05-04 05:30:00,2.7
2020-05-04 23:00:00,3.2
2020-05-05 16:30:00,4.63333333333333
2020-05-06 10:00:00,4.11666666666667
2020-05-07 03:30:00,2.38333333333333
2020-05-07 21:00:00,4.03333333333333
2020-05-08 14:30:00,4.66666666666667
2020-05-09 08:00:00,3.63333333333333
2020-05-10 01:30:00,3.25
2020-05-10 19:00:00,3.66666666666667
2020-05-11 12:45:00,4.98333333333333
2020-05-12 06:15:00,3.7
2020-05-12 23:45:00,2.98333333333333
2020-05-13 17:15:00,4.46666666666667
2020-05-14 10:45:00,4.41666666666667
2020-05-15 04:15:00,2.2
2020-05-15 21:45:00,3.38333333333333
2020-05-16 15:15:00,3.96666666666667
2020-05-17 08:45:00,2.36666666666667
2020-05-18 02:15:00,2.58333333333333
2020-05-18 19:45:00,3.65
2020-05-19 13:15:00,3.73333333333333
2020-05-20 06:45:00,3.01666666666667
2020-05-21 00:15:00,2.3
2020-05-21 17:45:00,3.98333333333333
2020-05-22 11:15:00,3.43333333333333
2020-05-23 04:45:00,2.01666666666667
2020-05-23 22:15:00,2.41666666666667
2020-05-24 15:45:00,2.85
2020-05-25 09:15:00,3.73333333333333
2020-05-26 02:45:00,2.16666666666667
2020-05-26 20:15:00,3.68333333333333
2020-05-27 13:45:00,4.35
2020-05-28 07:15:00,3.5
2020-05-29 00:45:00,2.36666666666667
2020-05-29 18:15:00,3.96666666666667
2020-05-30 11:45:00,3.63333333333333
2020-05-31 05:15:00,2.86666666666667
2020-05-31 22:45:00,2.01666666666667
2020-06-01 16:15:00,4.28333333333333
2020-06-02 09:45:00,3.63333333333333
2020-06-03 03:15:00,2.4
2020-06-03 20:45:00,3.65
2020-06-04 14:15:00,4.38333333333333
2020-06-05 07:45:00,3.9
2020-06-06 01:15:00,3.01666666666667
2020-06-06 18:45:00,3.85
2020-06-07 12:15:00,2.93333333333333
2020-06-08 05:45:00,3.01666666666667
2020-06-08 23:15:00,3.08333333333333
2020-06-09 16:45:00,4.58333333333333
2020-06-10 10:15:00,3.6
2020-06-11 03:45:00,2.63333333333333
2020-06-11 21:15:00,3.56666666666667
2020-06-12 14:45:00,4.13333333333333
2020-06-13 08:15:00,3.68333333333333
2020-06-14 01:45:00,2.45
2020-06-14 19:15:00,4.38333333333333
2020-06-15 12:45:00,3.98333333333333
2020-06-16 06:15:00,4.03333333333333
2020-06-16 23:45:00,2.38333333333333
2020-06-17 17:15:00,4.26666666666667
2020-06-18 10:45:00,3.45
2020-06-19 04:15:00,2.45
2020-06-19 21:45:00,3.35
2020-06-20 15:15:00,3.53333333333333
2020-06-21 08:45:00,2.91666666666667
2020-06-22 02:15:00,2.4
2020-06-22 19:45:00,4.15
2020-06-23 13:15:00,4.26666666666667
2020-06-24 06:45:00,3.48333333333333
2020-06-25 00:15:00,2.71666666666667
2020-06-25 17:45:00,4.08333333333333
2020-06-26 11:15:00,4.81666666666667
2020-06-27 04:45:00,2.36666666666667
2020-06-27 22:15:00,3.38333333333333
2020-06-28 15:45:00,3.98333333333333
2020-06-29 09:15:00,3.83333333333333
2020-06-30 02:45:00,3.11666666666667
2020-06-30 20:15:00,4.06666666666667
2020-07-01 13:45:00,4.71666666666667
2020-07-02 07:15:00,3.86666666666667
2020-07-03 00:45:00,2.88333333333333
2020-07-03 18:15:00,4.23333333333333
2020-07-04 11:45:00,4.08333333333333
2020-07-05 05:15:00,2.1
2020-07-05 22:45:00,3.15
2020-07-06 16:15:00,4.88333333333333
2020-07-07 09:45:00,4.25
2020-07-08 03:15:00,3.7
2020-07-08 20:45:00,4.46666666666667
2020-07-09 14:15:00,5.11666666666667
2020-07-10 07:45:00,4.08333333333333
2020-07-11 01:15:00,2.31666666666667
2020-07-11 18:45:00,4.46666666666667
2020-07-12 12:15:00,3.66666666666667
2020-07-13 05:45:00,2.96666666666667
2020-07-13 23:15:00,2.53333333333333
2020-07-14 16:45:00,5.13333333333333
2020-07-15 10:15:00,4.28333333333333
2020-07-16 03:45:00,2.51666666666667
2020-07-16 21:15:00,4.15
2020-07-17 14:45:00,4.35
2020-07-18 08:15:00,3.9
2020-07-19 01:45:00,2.21666666666667
2020-07-19 19:15:00,3.6
2020-07-20 12:45:00,4.23333333333333
2020-07-21 06:15:00,3.43333333333333
2020-07-21 23:45:00,2.86666666666667
2020-07-22 17:15:00,4.6
2020-07-23 10:45:00,4.51666666666667
2020-07-24 04:15:00,2.76666666666667
2020-07-24 21:45:00,4.35
2020-07-25 15:15:00,4.08333333333333
2020-07-26 08:45:00,3.63333333333333
2020-07-27 02:15:00,3.13333333333333
2020-07-27 19:45:00,4.91666666666667
2020-07-28 13:15:00,4.58333333333333
2020-07-29 06:45:00,3.9
2020-07-30 00:15:00,2.76666666666667
2020-07-30 17:45:00,4.23333333333333
2020-07-31 11:15:00,4.4
2020-08-01 04:45:00,2.43333333333333
2020-08-01 22:15:00,2.93333333333333
2020-08-02 15:45:00,3.55
2020-08-03 09:15:00,4.38333333333333
2020-08-04 02:45:00,2.68333333333333
2020-08-04 20:15:00,4.06666666666667
2020-08-05 13:45:00,4.63333333333333
2020-08-06 07:15:00,4.03333333333333
2020-08-07 00:45:00,2.61666666666667
2020-08-07 18:15:00,4.43333333333333
2020-08-08 11:45:00,3.6
2020-08-09 05:15:00,2.05
2020-08-09 22:45:00,2.93333333333333
2020-08-10 16:15:00,4.61666666666667
2020-08-11 09:45:00,4.16666666666667
2020-08-12 03:15:00,2.5
2020-08-12 20:45:00,3.78333333333333
2020-08-13 14:15:00,4.6
2020-08-14 07:45:00,4.25
2020-08-15 01:15:00,2.76666666666667
2020-08-15 18:45:00,4.13333333333333
2020-08-16 12:15:00,3.11666666666667
2020-08-17 05:45:00,2.9
2020-08-17 23:15:00,3.01666666666667
2020-08-18 16:45:00,4.7
2020-08-19 10:15:00,3.76666666666667
2020-08-20 03:45:00,2.4166666666666665
2020-08-20 21:15:00,3.7
2020-08-21 14:45:00,4.166666666666667
2020-08-22 08:15:00,3.1666666666666665
2020-08-23 01:45:00,1.85
2020-08-23 19:15:00,4.116666666666666
2020-08-24 12:45:00,4.533333333333333
2020-08-25 06:15:00,3.35
2020-08-25 23:45:00,2.55
2020-08-26 17:15:00,4.166666666666667
2020-08-27 10:45:00,3.966666666666667
2020-08-28 04:15:00,2.35
2020-08-28 21:45:00,3.6333333333333333
2020-08-29 15:15:00,4.133333333333334
2020-08-30 08:45:00,2.85
2020-08-31 02:15:00,2.3
2020-08-31 19:45:00,4.533333333333333
2020-09-01 13:15:00,4.283333333333333
2020-09-02 06:45:00,3.6
2020-09-03 00:15:00,2.7333333333333334
2020-09-03 17:45:00,4.25
2020-09-04 11:15:00,3.8833333333333333
2020-09-05 04:45:00,2.216666666666667
2020-09-05 22:15:00,3.2666666666666666
2020-09-06 15:45:00,3.533333333333333
2020-09-07 09:15:00,4.316666666666666
2020-09-08 02:45:00,2.4833333333333334
2020-09-08 20:15:00,3.8
2020-09-09 13:45:00,4.516666666666667
2020-09-10 07:15:00,3.816666666666667
2020-09-11 00:45:00,2.3666666666666667
2020-09-11 18:15:00,4.1
2020-09-12 11:45:00,3.6166666666666667
2020-09-13 05:15:00,2.4
2020-09-13 22:45:00,2.1166666666666667
2020-09-14 16:15:00,5.066666666666666
2020-09-15 09:45:00,4.35
2020-09-16 03:15:00,2.3833333333333333
2020-09-16 20:45:00,4
2020-09-17 14:15:00,5
2020-09-18 07:45:00,4.183333333333334
