Timestamp,output-volume
2020-09-29 00:00:00,2586561.9429715737
2020-09-30 00:00:00,2388252.7433228926
2020-10-01 00:00:00,1977666.507376448
2020-10-02 00:00:00,2708626.798297648
2020-10-03 00:00:00,2174249.746517091
2020-10-04 00:00:00,1876623.603780629
2020-10-05 00:00:00,2042046.8102251187
2020-10-06 00:00:00,2176302.673165318
2020-10-07 00:00:00,2110681.875836661
2020-10-08 00:00:00,2022716.0215562857
2020-10-09 00:00:00,2758949.9255976025
2020-10-10 00:00:00,1865861.9233934034
2020-10-11 00:00:00,2133739.1510219164
2020-10-12 00:00:00,2172342.700986224
2020-10-13 00:00:00,2284628.160127564
2020-10-14 00:00:00,2398755.586802342
2020-10-15 00:00:00,2630666.213682497
2020-10-16 00:00:00,2358982.793732284
2020-10-17 00:00:00,2423280.9087780165
2020-10-18 00:00:00,2127428.325315144
2020-10-19 00:00:00,3411624.7821290633
2020-10-20 00:00:00,4199302.328430228
2020-10-21 00:00:00,3812554.203412102
2020-10-22 00:00:00,4039132.91811656
2020-10-23 00:00:00,2741260.4558924325
2020-10-24 00:00:00,1860296.1412399898
2020-10-25 00:00:00,1638908.0122123393
2020-10-26 00:00:00,2834831.0521162963
2020-10-27 00:00:00,2503686.578983815
2020-10-28 00:00:00,2662066.381190738
2020-10-29 00:00:00,2437235.1278990773
2020-10-30 00:00:00,2350724.46566804
2020-10-31 00:00:00,1692437.5477049127
2020-11-01 00:00:00,2135583.523147199
2020-11-01 23:00:00,2566363.668793519
2020-11-02 23:00:00,3210188.0381794474
2020-11-03 23:00:00,2044401.5279635924
2020-11-04 23:00:00,3125865.371285359
2020-11-05 23:00:00,3089433.8560195593
2020-11-06 23:00:00,1612472.8196293563
2020-11-07 23:00:00,1499231.5328901578
2020-11-08 23:00:00,2143909.2236318784
2020-11-09 23:00:00,2160265.602293784
2020-11-10 23:00:00,2063545.6685167034
2020-11-11 23:00:00,1961289.4482258307
2020-11-12 23:00:00,1578705.4720860084
2020-11-13 23:00:00,1902618.9423037888
2020-11-14 23:00:00,1598945.6849131507
2020-11-15 23:00:00,3618303.6178606437
2020-11-16 23:00:00,3030811.519459769
2020-11-17 23:00:00,2930159.471229325
2020-11-18 23:00:00,2378459.7512867227
2020-11-19 23:00:00,2460005.9133617682
2020-11-20 23:00:00,1907160.5008421156
2020-11-21 23:00:00,1908302.559880714
2020-11-22 23:00:00,2246648.0285092755
2020-11-23 23:00:00,2346578.308578133
2020-11-24 23:00:00,2212824.7458632644
2020-11-25 23:00:00,2284232.039295348
2020-11-26 23:00:00,1857757.4365958406
2020-11-27 23:00:00,1297738.59879115
2020-11-28 23:00:00,1275997.4580327284
2020-11-29 23:00:00,2254249.7237631045
2020-11-30 23:00:00,2099814.4287362588
2020-12-01 23:00:00,1676105.307223018
2020-12-02 23:00:00,1522633.819732659
2020-12-03 23:00:00,1904552.5280619564
2020-12-04 23:00:00,1525130.2269317054
2020-12-05 23:00:00,1332342.137409278
2020-12-06 23:00:00,1554178.904792339
2020-12-07 23:00:00,1619020.9618214075
2020-12-08 23:00:00,1967186.9600531722
2020-12-09 23:00:00,1965927.7990841332
2020-12-10 23:00:00,1421781.0179218298
2020-12-11 23:00:00,1419960.2902033573
2020-12-12 23:00:00,1658116.086538404
2020-12-13 23:00:00,2076030.4815688357
2020-12-14 23:00:00,2160315.239577205
2020-12-15 23:00:00,2709597.598903124
2020-12-16 23:00:00,2503111.8315624036
2020-12-17 23:00:00,2435931.47522933
2020-12-18 23:00:00,1665126.0493699387
2020-12-19 23:00:00,1323039.9195182465
2020-12-20 23:00:00,1743577.7641969968
2020-12-21 23:00:00,2040795.083998015
2020-12-22 23:00:00,2006004.4564819324
2020-12-23 23:00:00,2115162.4591126535
2020-12-24 23:00:00,2043474.7902727115
2020-12-25 23:00:00,2013537.2721217351
2020-12-26 23:00:00,2514614.6976488405
2020-12-27 23:00:00,1980852.0074605902
2020-12-28 23:00:00,1845946.881811576
2020-12-29 23:00:00,1743500.8467240594
2020-12-30 23:00:00,1945437.0119532992
2020-12-31 23:00:00,1603396.2137116976
2021-01-01 23:00:00,2164453.295742704
2021-01-02 23:00:00,2211805.282375474
2021-01-03 23:00:00,1922521.5209015799
2021-01-04 23:00:00,2209914.2060158076
2021-01-05 23:00:00,2131442.7395492857
2021-01-06 23:00:00,2751162.1980613857
2021-01-07 23:00:00,2518905.296970445
2021-01-08 23:00:00,1924128.5592848049
2021-01-09 23:00:00,1802561.284377868
2021-01-10 23:00:00,2438667.9365127706
2021-01-11 23:00:00,2210729.2632828536
2021-01-12 23:00:00,1781868.5424489914
2021-01-13 23:00:00,1934960.5575038558
2021-01-14 23:00:00,1735779.466270427
2021-01-15 23:00:00,1699036.9343569635
2021-01-16 23:00:00,1426059.4640880884
2021-01-17 23:00:00,1788904.5764252178
2021-01-18 23:00:00,2111753.333169642
2021-01-19 23:00:00,2021208.163186301
2021-01-20 23:00:00,2210014.3015196673
2021-01-21 23:00:00,2107825.236965114
2021-01-22 23:00:00,1529579.5139759874
2021-01-23 23:00:00,1515699.3507870794
2021-01-24 23:00:00,2313552.772161432
2021-01-25 23:00:00,1703884.0413185
2021-01-26 23:00:00,1995359.1673162316
2021-01-27 23:00:00,2181658.238608856
2021-01-28 23:00:00,2493283.100595151
2021-01-29 23:00:00,1957192.8866911277
2021-01-30 23:00:00,1991251.575630819
2021-01-31 23:00:00,1926362.6797363574
2021-02-01 23:00:00,1924952.595227271
2021-02-02 23:00:00,2065145.6573225637
2021-02-03 23:00:00,2181219.346210263
2021-02-04 23:00:00,1959874.22075536
2021-02-05 23:00:00,2156848.977352035
2021-02-06 23:00:00,2048377.4921070563
2021-02-07 23:00:00,2263658.8845361243
2021-02-08 23:00:00,3400460.2445700103
2021-02-09 23:00:00,2162722.1490840055
2021-02-10 23:00:00,2381722.558182397
2021-02-11 23:00:00,2143548.811255575
2021-02-12 23:00:00,1524496.4088809204
2021-02-13 23:00:00,1989965.4738860677
2021-02-14 23:00:00,2271037.822858814
2021-02-15 23:00:00,2515309.88902975
2021-02-16 23:00:00,2077696.296202234
2021-02-17 23:00:00,2202921.049314571
