Timestamp,transaction-fees
2020-06-23 00:00:00,45.81049682
2020-06-24 00:00:00,42.3573449
2020-06-25 00:00:00,40.08334016
2020-06-26 00:00:00,34.04227231
2020-06-27 00:00:00,23.40413949
2020-06-28 00:00:00,19.69907106
2020-06-29 00:00:00,33.39475024
2020-06-30 00:00:00,42.97241908
2020-07-01 00:00:00,62.82571084
2020-07-02 00:00:00,56.01403666
2020-07-03 00:00:00,53.7862554100001
2020-07-04 00:00:00,31.87048128
2020-07-05 00:00:00,25.1095593
2020-07-06 00:00:00,36.90829526
2020-07-07 00:00:00,40.72918894
2020-07-08 00:00:00,47.68607406
2020-07-09 00:00:00,55.08128328
2020-07-10 00:00:00,48.41811415
2020-07-11 00:00:00,32.6994024
2020-07-12 00:00:00,24.5852307
2020-07-13 00:00:00,40.91827816
2020-07-14 00:00:00,62.95443097
2020-07-15 00:00:00,64.32008944
2020-07-16 00:00:00,78.15856789
2020-07-17 00:00:00,77.30576136
2020-07-18 00:00:00,76.31263773
2020-07-19 00:00:00,45.96803343
2020-07-20 00:00:00,78.58857188
2020-07-21 00:00:00,102.28349837
2020-07-22 00:00:00,143.27483781
2020-07-23 00:00:00,135.00696882
2020-07-24 00:00:00,124.38037589
2020-07-25 00:00:00,89.04999864
2020-07-26 00:00:00,76.48811017
2020-07-27 00:00:00,121.12370183
2020-07-28 00:00:00,187.57139032
2020-07-29 00:00:00,174.64034253
2020-07-30 00:00:00,179.95866069
2020-07-31 00:00:00,171.64760126
2020-08-01 00:00:00,128.24563386
2020-08-02 00:00:00,106.63995761
2020-08-03 00:00:00,130.16320882
2020-08-04 00:00:00,111.40338573
2020-08-05 00:00:00,136.17255821
2020-08-06 00:00:00,196.22049311
2020-08-07 00:00:00,137.20910291
2020-08-08 00:00:00,78.94533308
2020-08-09 00:00:00,62.66871355
2020-08-10 00:00:00,133.6661337
2020-08-11 00:00:00,151.68404592
2020-08-12 00:00:00,125.0328247
2020-08-13 00:00:00,109.0639238
2020-08-14 00:00:00,106.55290555
2020-08-15 00:00:00,67.51446166
2020-08-16 00:00:00,60.46191905
2020-08-17 00:00:00,81.70844023
2020-08-18 00:00:00,158.12712801
2020-08-19 00:00:00,147.58221747
2020-08-20 00:00:00,130.64720271000004
2020-08-21 00:00:00,136.10850768000006
2020-08-22 00:00:00,93.50701843000004
2020-08-23 00:00:00,59.10621225
2020-08-24 00:00:00,78.44959878000006
2020-08-25 00:00:00,90.01229804
2020-08-26 00:00:00,108.47218762
2020-08-27 00:00:00,122.89984729000001
2020-08-28 00:00:00,103.33520898
2020-08-29 00:00:00,65.85247621999999
2020-08-30 00:00:00,64.10535846999996
2020-08-31 00:00:00,91.53783350000002
2020-09-01 00:00:00,125.93549408999998
2020-09-02 00:00:00,127.52455508999998
2020-09-03 00:00:00,134.31577789
2020-09-04 00:00:00,155.46345969000004
2020-09-05 00:00:00,119.88963774000007
2020-09-06 00:00:00,70.73717940000002
2020-09-07 00:00:00,96.71790986000002
2020-09-08 00:00:00,84.06185256999996
2020-09-09 00:00:00,89.19580010999998
2020-09-10 00:00:00,110.38966361000008
2020-09-11 00:00:00,95.16710292000002
2020-09-12 00:00:00,58.11575528999997
2020-09-13 00:00:00,49.081379420000005
2020-09-14 00:00:00,75.47210429
2020-09-15 00:00:00,77.13367663000002
2020-09-16 00:00:00,77.67308339000006
2020-09-17 00:00:00,70.95057486999995
2020-09-18 00:00:00,69.41040706999999
2020-09-19 00:00:00,47.55137105000001
2020-09-20 00:00:00,33.00982992
2020-09-21 00:00:00,61.30821173000001
2020-09-22 00:00:00,74.17250504999998
2020-09-23 00:00:00,96.11641422000002
2020-09-24 00:00:00,82.50485829000002
2020-09-25 00:00:00,77.16010813000001
2020-09-26 00:00:00,41.57235669999999
2020-09-27 00:00:00,37.58516078999999
2020-09-28 00:00:00,56.72923702999997
2020-09-29 00:00:00,82.97491039999994
2020-09-30 00:00:00,95.01594655000004
2020-10-01 00:00:00,102.03192868999997
2020-10-02 00:00:00,122.51219145000005
2020-10-03 00:00:00,71.90619457999998
2020-10-04 00:00:00,55.83182413000002
2020-10-05 00:00:00,98.28262979000002
2020-10-06 00:00:00,113.31139879999998
2020-10-07 00:00:00,111.1733047600001
2020-10-08 00:00:00,103.13964017999999
2020-10-09 00:00:00,110.78393285999996
2020-10-10 00:00:00,75.84989664999998
2020-10-11 00:00:00,51.2299918
2020-10-12 00:00:00,74.84694551000003
2020-10-13 00:00:00,74.07427083999998
2020-10-14 00:00:00,73.04920249999999
2020-10-15 00:00:00,78.27808304999999
2020-10-16 00:00:00,64.14460305999998
2020-10-17 00:00:00,35.43446587000001
2020-10-18 00:00:00,36.45097174999999
2020-10-19 00:00:00,50.56863160000001
2020-10-20 00:00:00,76.74220969999998
2020-10-21 00:00:00,116.64309348999998
2020-10-22 00:00:00,166.97812487000004
2020-10-23 00:00:00,144.01814194000008
2020-10-24 00:00:00,93.84222181000001
2020-10-25 00:00:00,65.2647025
2020-10-26 00:00:00,111.29083665
2020-10-27 00:00:00,192.2352046699999
2020-10-28 00:00:00,226.66214815000012
2020-10-29 00:00:00,259.23173258999987
2020-10-30 00:00:00,262.34694254
2020-10-31 00:00:00,264.03799985
2020-11-01 00:00:00,177.84284836
2020-11-01 23:00:00,209.46858830999992
2020-11-02 23:00:00,289.3099895599999
2020-11-03 23:00:00,205.03254148999991
2020-11-04 23:00:00,260.44440040999996
2020-11-05 23:00:00,239.93433418
2020-11-06 23:00:00,135.2343624300001
2020-11-07 23:00:00,95.69061816999996
2020-11-08 23:00:00,142.15849695
2020-11-09 23:00:00,154.83732549999996
2020-11-10 23:00:00,107.57878081
2020-11-11 23:00:00,102.85022306000003
2020-11-12 23:00:00,100.5666202
2020-11-13 23:00:00,59.155581289999986
2020-11-14 23:00:00,42.433354599999994
2020-11-15 23:00:00,83.45770554999999
2020-11-16 23:00:00,90.54129648
2020-11-17 23:00:00,97.63868616000006
2020-11-18 23:00:00,94.51871958000002
2020-11-19 23:00:00,76.34988950000006
2020-11-20 23:00:00,46.90621911
2020-11-21 23:00:00,32.024584610000005
2020-11-22 23:00:00,56.545846030000014
2020-11-23 23:00:00,86.28199286
2020-11-24 23:00:00,98.62265001
2020-11-25 23:00:00,103.83357396999995
2020-11-26 23:00:00,84.21494944000001
2020-11-27 23:00:00,56.82028024999998
2020-11-28 23:00:00,39.86594809000002
2020-11-29 23:00:00,72.31782858999998
2020-11-30 23:00:00,145.30838284999993
2020-12-01 23:00:00,131.45675735999995
2020-12-02 23:00:00,145.78926977000003
