Timestamp,fees-usd-per-transaction
2021-01-02 23:00:00,8.057991387754893
2021-01-03 23:00:00,9.162333835488127
2021-01-04 23:00:00,10.386145935458414
2021-01-05 23:00:00,11.26630534983695
2021-01-06 23:00:00,11.63777279009847
2021-01-07 23:00:00,15.160501227868053
2021-01-08 23:00:00,13.81207200091755
2021-01-09 23:00:00,10.977942573564283
2021-01-10 23:00:00,13.665818233058188
2021-01-11 23:00:00,17.095442067355627
2021-01-12 23:00:00,14.806818835063005
2021-01-13 23:00:00,16.36282244994702
2021-01-14 23:00:00,15.990432847947938
2021-01-15 23:00:00,10.600283450679083
2021-01-16 23:00:00,8.67941788124594
2021-01-17 23:00:00,9.705959227466364
2021-01-18 23:00:00,11.036792798859107
2021-01-19 23:00:00,10.423643164715175
2021-01-20 23:00:00,13.48327306907678
2021-01-21 23:00:00,11.292711587658864
2021-01-22 23:00:00,7.993262389263994
2021-01-23 23:00:00,7.2497136134095745
2021-01-24 23:00:00,10.906155574150734
2021-01-25 23:00:00,7.720712671247752
2021-01-26 23:00:00,7.964007811269864
2021-01-27 23:00:00,8.464656498745487
2021-01-28 23:00:00,17.381832268586844
2021-01-29 23:00:00,15.105368318268411
2021-01-30 23:00:00,11.538835116205927
2021-01-31 23:00:00,15.566143922350365
2021-02-01 23:00:00,14.105863187922626
2021-02-02 23:00:00,14.267639368142085
2021-02-03 23:00:00,17.054290358260168
2021-02-04 23:00:00,15.01903958367669
2021-02-05 23:00:00,14.034336584069564
2021-02-06 23:00:00,11.45013229284553
2021-02-07 23:00:00,16.97861249168726
2021-02-08 23:00:00,25.343989556009618
2021-02-09 23:00:00,22.45037832251804
